id,text,label
219,Nikmati cecelan 0% sampek 12 bulen ghebey pamessenan karcis kapal air asia bik kartu kredit bni!,neutral
209,"Jejen-jejen se esadiye'eghi ghebey makerrong engkok. Kabbhienna khas jejen jeman lambek, baik deri tampilanna otabe rassana. Jejenna nyaman ben regghena kiya mude.",positive
436,Emak pernah alako e grab indonesia,neutral
394,"Paleng senneng ongghu ngakan aban e dinna' ajam bi' sambhel la nyaman ongghu ragghana ngoda, rassa ajamma masok dapa' ka tolang. Es lidah buayana kia ghabay seggher e tabu' samarena ngakan sambhel se peddes, palayanna sigap ban ramah, se engko' senneng e kennengngan majar bada tolesan 10% e sombangaghi ghabay amal, ghabay kakanan lebbi nyaman ka tabu'",positive
592,Pelayanan bis DAMRI bhegus sarah,positive
317,Terro aghabay postingan se essena maghi pangajharan ka palanggan gojek.,neutral
352,Ratosan bangko e medan  tarendem banjir.,neutral
751,"Barangnga pendhenan, pera' se engkok mengnga' xiaomi redmi note 2 riya tombol on na jhet bek rosak? Terros baterai jhek lekkas low bat jregan?",negative
856,Cek sulitte parcaje ka oreng se mare congoco.,negative
504,"Kennengngan e gombel bik pangabesen semarang, detengla malem polana dhemar kotta bhekal etangale, kakanan nyaman steak ben teh anga' menu wejib e diye, ngala' kennengngan e luar polana anginna cellep ben seggher",positive
13,"Bekto rua deenje mesen nasek ghuring ben kentang ghuring, nasek ghuringnga kabbhi seneng. Kentang ghuringnga nyaman sarah, ben ekenal bhegus. Taretan ngucak biddhengnga nyaman. Se paleng bhegus ediye iye rua tempatta leber ben se e loar bisa ngabes dhusun perreng. Tapi se naning tak sekat saengghe engkok tagher atanya libelien pessenanna engkok. Regghena cokop larang, tape polana kakananna nyaman kabbhi deddhi olle tebbhusen. Tak parlo mekker dukale mun terro entara ka kennengngan riya pole.",positive
978,"Nase' ghuring thailand e regghe 35 ebu, polos, pera' bede sebbiddeh ajem sakunni'. Seafood ta tadek.",negative
570,"Padena se kita tao, brownies se asli deri amerika iye rua jejen bantat se jhet bernana cokelat. Toko amanda mabentuk brownies bik amassa'na e tuap. Brownies tuap riya pade sakale enje' sarah. Bentukna mala pade bik bolu biasa. Deddhi cakna engkok, riya benni brownies.",negative
489,"Mun deteng ka restoran riya cocok sarah resore ben lemmalem, ngibe pasangan ghebey arassae ngakan malem se romantis ben pangabesen se cek leburre",positive
862,"Pengalaman dekkadekna cokop mengesankan polana cokop takerjhet. ternyata marena mesen kakanan, sala settong staf merrik deuna gheddheng ka mejana engkok benni pereng otabe sendok, deddhi mun kakanan e dinnak yap siap ngakan anggui tanang polana kita bhekal arassaagi sensasi se unik e tambe lamak kakananna deuna gheddheng.",positive
774,Salah settong area kuliner se cokop materro. Tape deddhi posang kiya milena. Akhirre engkok nyoba kerak tellor ben mie kocok sambi ngidingngaghi pertunjukan musik bik lagu-lagu nostalgia bere'. Cokop esarannaghi.,positive
950,Ghebey mamasteaghi ibu bisa deteng ka kantor cab bank mandiri rua e are ben jem lako ghebey maorop pesse.,neutral
614,"Numpa' seppur jayabaya malang-jakarta ambu e gubeng, tiket 35 ebu bik asuransi 6 ebu via traveloka",neutral
569,Dpr aberri' apresiasi ghebey nuro'na bebini' e pilkada 2018.,neutral
666,"Engkok deteng ghebey ngakan malem bik keluarga. Ariya pertama kale engkok ka diye. Kabede'en tak pate rammi. Ghebey interior, bek keddhe' cakna engkok. Bedena remah-remah lampatta kakanan e lantai ben meja, masena ta ebherse'e secara samporna. Ghebey rassa kakanan, standar, tak pate istimewa.",negative
965,"Tolong kabele ka anggota dewan jhek loppa pateppa' perppu ormas ben paenga' jenjina mun perppu tak epateppa', macemma masyarakat akan makaluar sikap.",neutral
486,Gorongnga sabreng rua ghukghengghuk se paleng nyaman ben teppak ghebey ngancae bekto nugas,positive
545,"Batagor ben siomay kingsley riya tak endi' cabang e kennengngan laen. Kakananna nyaman, otamana batagor ben siomay bik baksona ben tak angghuy pangawet. Ben mun terro ghebey leolle bede paket se bisa eghibe mule. EbPapagghun pole kualitassa. ",positive
707,"Jhek perna messen lebet layanan riya ye cakanca. Makacewa! Villana keddhe', kabbhi pakakassa tak layak eyangghuy",negative
514,"Pendaftaran mulae lagghuna, kamentrian kominfo mukka' beasiswa pelatihan digital ghebey 1.000 oreng",neutral
855,"Deddhi netijen se bhuru april berik piknik ka toba, gun ngocak bhender benyak se mengecewakan deri sistem wisatana e dissak. Parapatta keddhek, malarat nyare akomodasi se bhender-bhender bhegus. agen transportasina tak profesional, pokokna tak rekomendasi entar ka parapat.",negative
412,Ketthe' sarah ben tak eyejebhi bik pelayan restoran. Tak masenneng sarah pelayananna!,negative
590,"Kennengnganna cakna engkok biasa bhei, korang bherse. Kakananna biasa bhei kiya.",negative
456,"Gebey usaha se e kaluaragi ka kennengngan riya hasilla biasa-biasa bhei. Se tak masenneng iye ruah kualitas kakananna. Kakanan perak kor-sokkor massak bhei. Ghebey kellas kuliner bandung se man-nyaman, riya tak masenneng. Bede karcis masok saoreng 10.000 ben mobil15.000.",negative
467,Engkok sataretanan nyare kennengngan ngakan mare ningghu. Engkok bik taretan bhusen ngakan e resto / kafe e mal. Mutemmu etangale resto e kanan jelen. La abit engkok bik taretan tak ngakan kari. Nyepperlah engkok bik taretan ka resto se tamasok kenik pera' 9 mija. Kanyataanna nyaman kennengngan ben kakananna.,positive
852,Kopi starbucks arapa mak bisa nyaman sara sih.,positive
861,"Can e dissak e bangunah transmart, e dhi'enna bangunan rua.",neutral
628,"Ongghu pengalaman unik, ngakan e tengnga sabe e antara padi se para' nguning. Bik pelean menu se acem-macem, panyajien se lebur ben materro. ",positive
181,"Ngakan bharang ban para sistah e bakto se bilan, kennenganna nyaman, lerres ghabay nongkrong, palayanna bhaghus. La barampa kale ngakan e dia",positive
208,"Kenengngan leollena ghennak ben cokop nyaman. Ghempang esare, regghena mude, ben pole pelayananna ramah",positive
122,"Hai erviana, saporana amargha tak nyaman. Ghabay kontak dari Indosa kenneng e akses dari tautan ria. Maddha ngecek ya. Kasson, Erf.",neutral
655,Menuna indomie bik roti tono. Ghebey kennengngan pade padena cabang se laenna nyaman ghebey akompol.,positive
182,"Sambhal bik daun serawung, rante ban cabbhi rawit. Rassa sambhal se aghabay kotta e garut se nyamana cibiuk daddhi mashur. Sambhal ria kenning e nikmate bik gurami ghuring otaba bi' ajam ghuring. Rassana lerres ongghu. Salaen e lengkokng cibiuk andi' bannya' cabhang.",positive
316,Engko' la konfirmasi ka bagian gramedia tape e tal-ontal tadak kajellasan. Bagian gramed sampe' spv e outlet rua pada ngontal ban nyebbut tadak kortingan raggha. Kocaba e tal-ontal ngak rua.,negative
216,"Selamat siang, mun bede hal laen se bapak tanya'aghina bisa mention kami pole. Kaso'on zan",neutral
865,"Mun can kami kennengan ria biasa beih tadek atraksi otabe pemandangan se menarik kalaben regghe tiket 10000 per oreng, mun pemandangan gunungnga ye jhet la kodhu bede polana e daerah tengghi. Untuk wisata kuliner kia tak terlalu benyak pelean engak kennengan se settongana.",negative
894,"Engkok la deddhi langghenanna madtari sejak taon 2002, bekto rua ghik aropa berung tenda kenik se cek rammina e malem are. Berempa taon se tapongkor ngennengngin bangunan se paten, sejak rua engkok arassa kualitassa bek menurun e bhendingagi bik bekto se berung tenda. se jelas, regghena cek ongghena, e bhendingagi bik berung se pade, mungkin lebbi larang.",negative
329,"komentar se ka settong paste kennengngan se bhegus, palayanna ramah ongghu, ban ghabay menu se e pele yerua jhuko' tono ban sop bunto'na engko' maghi nilai 4 tape ghabay es buana rua engko' bharri' nilai 5 ya!",positive
169,e restoran riya kakanan se esediaaghi bannya' ongghu ban raggha cokop terjangkau. Suasana se lerres ban sae.,positive
374,Engko' ere ngabas ba'na bi' laenna se olle nemmoaghi kabahagiaan.,negative
558,Mare melle pulsa adaftara paket internet gagal terros ben soro ngulang terros e 363 ben pagghun tak bisa,negative
776,"Kennengnganna bhegus sarah apa pole malem are ehias bik lampu-lampu, romantis sarah. Cocok ghebey pasangan. Jeu deri karammian. Anginna cellep sarah. Engkok bik bekna bisa ngabes kabhegusen kotta deri attas.",positive
56,"Kakananna man-nyaman ben lebur sarah abesenna ghebey e foto, seneng. Tape minumanna kiya nyaman ben kenenganna nyaman ghebey apolkompol bik kanca.",positive
529,"Ariya dukalena engkok entar. Kabbhi kakanan se engkok coba man-nyaman, ben kennengnganna pagghun semewah lambe'. Tak perna kastah ngakan e diye.",positive
676,"Kakananna smoked chicken ben cheese sandwich, enumanna jus. Pendhenan pas ben nyaman. Kennengnganna jhet nyaman ghebey se terro suasana seppe santai jeuh deri karammian.",positive
312,Obat tak usa resep saongghuna e jheui ebok nyosoe,neutral
568,"Sajen bennya' se tao, sajen tambhuruen.",neutral
454,Panglako males ghebey apa eberrik prei. Usaha jhubek mak parlo aneng-senneng. Mikker dong!,negative
487,"Kennengngan se adhempe' bik aeng songai ben lebbhe'na butombuen ben kakanan se nyaman aghebey perna ben cocok ghebey ngaso, cem-macem jejen se bede e kennengngan riya, hawana kiya cellep.",positive
621,"Tolong ye paleng enje', demi kaghempangan nasabah sopaje e delem stasiun tigaraksa eberri' messen atm bni",neutral
820,"Kupat tahu gempol aropa'aghi sala settong kupat tahu legendaris. Kennengnganna tak pate raje tape cokop mantereng ben berna merana e partelon pasar gempol. Porsina pas sara ghebey maelang lapar. Ciri khassa deri kupat tahu ria iye rua tahuna se lembu' ben kennyel bik kua kacangnga pas e jhile, e kakan bik lontong, cambe ben karopok mera. Nyaman sarah.",positive
44,"Wah padeh bik engkok riya mas ghik bhuru, paket freedom I engkok gitak tadek tape la ebebannaghi regghe internet kodhu sampek pulsa empa' polo ebu engkok esedot perampok",negative
766,Roma ngakan riya jhet tamasok mude mun ebhendingngaghi bik roma ngakan sajenissa. Tape kakanan se esajiye'eghi biasa bhei tade' se istimewa. Sabegien raje kakananna pera' jhukok otabe ajem bik cara massa' e ghuring. Bisa ekoca' menu kakananna tadek macemma sakale.,negative
401,"Jeddingnga jeuh deri pantes, ghebey macco tanang tak esadiye'eghi sabun.",negative
537,"Kabede'enna cocok ghebey kabbhi oreng, bhegus bekna mun terro kadhibi'ena, abhereng taretan, otabe bik cakanca semma' rop-oropan careta",positive
733,Bakso favorit engkok bik taretan. Rassana rennya ben super nyaman. Ekancae bik es jerruk ben karopok pote. Super yummy la. Regghe mude sarah. kennengngenna masok gang keni' tape ghempang etemmu polana bennya' oreng se tao ka kennengngenna.,positive
717,"Tak nyaman ngakan e restoran, tak bisa minta kuah opor ajem sakunni' padena e warteg.",negative
298,Ongghena begien jumlah oreng se minat ka ride sharing aghebey toyota bengal makaluar pesse sampek $1 miliar ka grab demi nyalamettaghi bisnis otomotiffa.,neutral
124,"Pamandhangan kotta bandung se endha kenneng esakseaghi dari sierra kafe lounge. Bada dua' pelean kennengan, kenneng e dalam ruangan otaba e luar. Kennengngan se romantis pas ghabay kaduaan ban pas ghabay kompol bik ca kanca sambi ambha kaso amargha anginna abek ban maseggher. Kakanan se esediaaghi lerres ban bannyak peleanna. Bada kakanan Indonesia, Asia, Eropa/kakanan bara'.",positive
364,Bangko rua andi' paghar raja barnana celleng.,neutral
793,"Restoran unik, edimma tak esadiye'eghi pereng, ghebey ngakan angghuy lampen deun gheddheng. Kakanan cokop nyaman.",positive
18,Eppakna engkok deddhi panglako e net tv,neutral
622,Indomie bennya' etemmui e berung-berung se semma'.,neutral
224,sara parana mengerti oreng se arassa bhender malolo,negative
393,Mempe e soro nyare ciklat ban gordon ramsay beh daddhi kacampor bi' kuah indomie,neutral
158,"Iya lah mi sedap essena lebbi bannyak, tape soal rassa kala jhau bi' se laen.",negative
741,"Wah nyaman sarah, sate se nikmat palappa se pas, rassa se pas ben daging se seggher, saengghe ngasellaghi sate se bhender bhender mantap. Pelayanan se ramah.",positive
318,Bakto datang ka diye banni osomma stroberi daddhi pada ni''-keni' ban tada' se baghus. Daddhi pera' ngala' sabadana bhei. seddhi.,negative
51,"Paresmian ajhelennaghi seppur bandara bik presiden ri eberrik tandhe, e petek tombol sirine se amunyi genta, ebherengngi bik mantre perhubungan, mantre bumn, gubernur banten, dirjen perkeretaapian kemhub, dirut ap2, dirut pt kan, ben dirut railink",neutral
817,Massakna restoran dinnak rata-rata tak nyaman,negative
52,"Cocok ghebey ngakan malem romantis  bik pasangan araya'aghi bekto kaduwe'en, kakananna nyaman ben endik kelas.",positive
935,"Batagorra nyaman, mie na nyaman. Bede macemma kakanan se bisa erassae e settong kennengngan, apa pole satiya tokona la epateppa' deddhi bhegus. Bede langgherre. Kennengngan leolle bennya' pelean.",positive
607,"Bhuru eyangghuy berempa are la napak hang, power bank tak bisa eyangghuy apa-apa. Kodhu ghibe ka kennengngan servis.",negative
