id,text,label
219,Neumeuseunang ngon neubayeue bacut-bacut angsuran 0% persen sampoe dua blah buleuen keu nyang bloe tiket kapai teureubang ngon keureutu kredit BNI!,neutral
209,"Kueh nyang dihidang peuingat lon masa dilee. Bandum moden kueh jameun, get dari beuntuk atawa rasa. Kuehjih mangat dan yum pih murah.",positive
436,Ibu tom geukereuja bak Grab Indonesia,neutral
394,"Paleng galak ta pajoh bu leuho inoe, manok ngon sambaijih mangat yum pih luar biasa hemat, rasa manok meunyuem troh bak tuleueng, eh lidah buaya pih segar jeuet keu peulieupie pruet lheuh tapajoh sambai nyang keueung, ureueng kereuja pih ligat dan rumeh, nyang lon galak bak tempat bayeue na dituleh siploh persen disumbang keu amai, sehingga 'oh ta pajoh leubeh mangat teuh prut.",positive
592,Peulayanan bus DAMRI cukop get,positive
317,Meuheuet peuget postingan nyang asoejih jeut keu sarana peurunoe awak pakek gojek,neutral
352,Meureutoh rumoh di Medan keunong ie raya,neutral
751,"Barangjih lumayan, tapi nyang lon hireun xiaomi rednote 2 nyoe tombol peuudep cit lagee ka reuloh? lheuh nyan batre peue cit bagah that abeh toke?",negative
856,Payah that ta pateh ureueng nyang ka tom ji meukhianat,negative
504,"Lokasi di Gombel ngon pemandangan Semarang, jak keuh watee malam uroe sebab na deuh lampu kota, makanan mangat steak dan te hangat menu wajeb disinoe, taduek di luwa seubab angen sijuk leupie.",positive
13,"Watee jak keuno pesan bue goreng ngen boh gantang goreng, bue goreng mandum galak. Boh gantang goreng pih that mangat, dan ie susun ngen geut that lam pingan. Keluarga khen kupi pih mangat cit. Hal yang paling geut dari inoe adalah teumpat jih yang luah dan yang na i lua jeut ta kalen pemandangan Dusun Bambu. Tapi peulayanan jih hana bagahjadi loen harus tanyeng meupadup gee tentang pesanan loen. Yum pih thath meuhai, tapi karena makanan jih mangat mandum-mandum perasaan buno jadi jih puleh. Hana perle lee meupike dua gee menye mejak keuno lom.",positive
978,"Bu gureng thailand yum 35 ribee, polos, cit na suir ayam bacut. Seafoodjih hana.",negative
570,"Lagee nyang ka tateupeue, kue brownies nyang asli dari Amerika nyankeuh kue banteut wareuna coklat.  Toko Amanda gepeungui brownies deungon cara geuseuop. Brownies nyang teuseuop nyan hana pah sagai, sama cit lagee bolu biasa. Jadi meunyo bak lon peugah, nyan kon brownies.",negative
489,"Meunyo jak bak restoran nyoe that pah watee seupot atawa malam, ba pasangan makan malam romantis ngon peumandangan nyang lagak",positive
862,"Pengalaman nyang phon cukup meukenong seubab tekeujot bacut rupajih watee lheuh ta peusan makanan, salah sidroe awak kereuja geujok on pisang bak meja lon, kon pingan atawa canca. jadi meunyo jak pajoh bu inoe beusiap untuk pajoh bu ngon jaroe karna akan tarasa sensasi nyang unik peue lom meunyo tapajoh ngon on pisang.",positive
774,Salah saboh area peunajoh nyang peuget tanyoe ro ie babah. Tapi mumang cit bak tapileh. Keuneulheuh lon pileh krak boh manok ngon mie kocok sarat deungo hiburan musik ngon lagu-lagu barat jameun. Cukop lon sarankan.,positive
950,Keuneuk beupasti ibu jeuet neujak bak kanto cab bank mandiri nyan bak uroe ngon jeuem kereuja untuk tuka peng.,neutral
614,"Ek kereta Jayabaya Malang-Jakarta piyoh di Gubeng, Tiket 35 (lhee ploh limeng) ribee tamah asuransi nam (6) ribee lewat traveloka",neutral
569,DPR geubi apresiasi lam hai  ikot seureuta ureueng inong bak pilkada 2018.,neutral
666,"Lon trok pajoh bu malam ngon keuluarga. Nyoe phon kali lon keunoe. Kondisi hana that rame. Keu Interior, agak kuto meunurot lon. Na khot-khot makanan bak aleue ngon meja, bak lagee hana get jipeugleh. Keu rasa makanan, standar, hana istimewa that.",negative
965,"Tulong peugah bak anggota dewan bek tuwo revisi perppu ormas, peuingat janjjih meunyo perppu hana jirevisi. Meubagoe elemen masyarakat akan geupeuteubiet sikap.",neutral
486,Keuripet boh bi nyoe makanan paleng mangat pah watee peugot tugas,positive
545,"Batagor dan siomay nyoe hana dibuka cabang dipat-pat laen. Makananjih mangat, terutama batagor ngon siomay dan baksojih hana diboh pengawet. Meunyo keuneuk ba keu oleh-oleh na paket nyang jeuet tapuwoe. Untuk kualitahjih, pertahankan lom.",positive
707,"Bek neupesan rot layanan nyoe beh rakan-rakan. Teulah that! Villajih kuto, mandum  barang hana layak ngui",negative
514,"Pendaftaran mulai singoh, kementrian kominfo buka beasiswa pelatihan digital keu seuribee droe.",neutral
855,"seubagoe netizen nyang baro beuleuen peuet keulikot jak meuen u toba, keuneuk peugah mantong bahwa beutoi le that hai nyang peugot kecewa dari sistem pariwisata ideh. Parapat-jih kuto, payah bak tamita akomodasi nyang beutoi-beutoi get, agen perjalanan hana profesional, pokokjih hana loen sarankan jak u parapat",negative
412,Kuto that dan hana jihiroe lle peulayan restoran. Keucewa that peulayananjih!,negative
590,"Tempatjih meunyoe bak lon that biasa, hana gleh. Makanan pih biasa mantong",negative
